"","id","Trial","Option1_PPT","Option1_Partner","Option2_PPT","Option2_Partner","Response","Answer","GuessAction","Correct"
"16520",306,50,8,8,8,5,2,"1",3,0
"16521",306,51,10,5,8,8,1,"1",2,1
"16522",306,52,10,5,6,6,1,"1",2,1
"16523",306,53,12,6,10,2,1,"1",2,1
"16524",306,54,6,2,6,6,1,"1",3,1
"16525",307,1,11,6,9,2,1,NA,3,0
"16526",307,2,12,5,9,9,2,NA,1,1
"16527",307,3,8,8,10,5,1,NA,1,1
"16528",307,4,6,6,10,5,2,NA,2,0
"16529",307,5,7,7,10,5,1,NA,1,1
"16530",307,6,12,6,10,2,1,NA,3,0
"16531",307,7,6,6,6,2,1,NA,1,1
"16532",307,8,12,5,8,8,2,NA,1,1
"16533",307,9,8,5,8,8,2,NA,1,1
"16534",307,10,10,5,10,10,2,NA,1,1
"16535",307,11,9,5,9,9,2,NA,1,1
"16536",307,12,8,8,8,2,1,NA,1,1
"16537",307,13,6,2,8,5,2,NA,2,1
"16538",307,14,8,2,9,5,2,NA,2,1
"16539",307,15,10,6,8,2,1,NA,3,0
"16540",307,16,7,7,7,2,1,NA,1,1
"16541",307,17,12,5,10,10,2,NA,1,1
"16542",307,18,7,2,8,5,2,NA,2,1
"16543",307,19,8,6,7,2,1,"1",2,1
"16544",307,20,6,2,8,6,2,"2",2,1
"16545",307,21,9,2,11,6,2,"2",2,1
"16546",307,22,10,5,8,8,2,"1",1,0
"16547",307,23,12,5,8,8,1,"1",2,1
"16548",307,24,8,5,8,8,2,"2",1,1
"16549",307,25,8,8,8,5,1,"1",1,1
"16550",307,26,8,8,8,2,1,"1",1,1
"16551",307,27,8,8,12,5,2,"2",2,1
"16552",307,28,9,5,9,9,2,"1",1,0
"16553",307,29,6,2,6,6,2,"1",1,0
"16554",307,30,10,5,10,10,2,"2",1,1
"16555",307,31,10,10,12,5,2,"2",2,1
"16556",307,32,12,5,9,9,1,"1",2,1
"16557",307,33,7,7,10,5,2,"2",2,1
"16558",307,34,9,9,12,5,2,"2",2,1
"16559",307,35,11,6,9,2,1,"1",2,1
"16560",307,36,8,2,9,6,2,"2",2,1
"16561",307,37,10,2,12,6,2,"2",2,1
"16562",307,38,6,6,6,2,1,"1",1,1
"16563",307,39,8,2,10,6,2,"2",2,1
"16564",307,40,6,6,10,5,2,"2",2,1
"16565",307,41,9,6,8,2,1,"1",2,1
"16566",307,42,7,2,8,6,2,"2",2,1
"16567",307,43,7,2,7,7,2,"2",1,1
"16568",307,44,12,6,10,2,1,"1",2,1
"16569",307,45,9,9,9,5,1,"2",1,0
"16570",307,46,10,10,10,5,2,"1",3,0
"16571",307,47,12,5,10,10,1,"1",2,1
"16572",307,48,8,8,10,5,2,"2",2,1
"16573",307,49,8,2,8,8,2,"1",1,0
"16574",307,50,8,6,6,2,1,"1",2,1
"16575",307,51,7,7,7,2,1,"2",1,0
"16576",307,52,10,5,7,7,1,"1",2,1
"16577",307,53,10,6,8,2,1,"1",2,1
"16578",307,54,10,5,6,6,1,"1",2,1
"16579",308,1,7,2,8,5,2,NA,2,1
"16580",308,2,9,5,9,9,2,NA,1,1
"16581",308,3,8,8,10,5,1,NA,1,1
"16582",308,4,12,6,10,2,1,NA,3,0
"16583",308,5,8,8,8,2,1,NA,1,1
"16584",308,6,6,6,6,2,1,NA,1,1
"16585",308,7,12,5,10,10,2,NA,1,1
"16586",308,8,10,6,8,2,1,NA,3,0
"16587",308,9,8,2,9,5,2,NA,2,1
"16588",308,10,11,6,9,2,1,NA,3,0
"16589",308,11,10,5,10,10,2,NA,1,1
"16590",308,12,6,2,8,5,2,NA,2,1
"16591",308,13,12,5,9,9,2,NA,1,1
"16592",308,14,7,7,7,2,1,NA,1,1
"16593",308,15,12,5,8,8,2,NA,1,1
"16594",308,16,7,7,10,5,1,NA,1,1
"16595",308,17,6,6,10,5,1,NA,1,1
"16596",308,18,8,5,8,8,2,NA,1,1
"16597",308,19,8,8,8,2,1,"2",1,0
"16598",308,20,11,6,9,2,1,"2",2,0
"16599",308,21,10,5,10,10,2,"1",1,0
"16600",308,22,8,6,6,2,1,"2",2,0
"16601",308,23,9,6,8,2,2,"2",3,1
"16602",308,24,7,7,10,5,2,"2",2,1
"16603",308,25,8,2,9,6,2,"1",2,0
"16604",308,26,8,2,8,8,2,"1",1,0
"16605",308,27,8,5,8,8,2,"1",1,0
"16606",308,28,10,6,8,2,1,"2",2,0
"16607",308,29,9,5,9,9,1,"1",3,1
"16608",308,30,12,5,10,10,1,"1",2,1
"16609",308,31,7,2,7,7,1,"1",3,1
"16610",308,32,12,5,9,9,1,"1",2,1
"16611",308,33,10,5,6,6,1,"1",2,1
"16612",308,34,9,2,11,6,2,"1",2,0
"16613",308,35,8,8,12,5,2,"2",2,1
"16614",308,36,10,10,10,5,2,"2",3,1
"16615",308,37,12,5,8,8,1,"1",2,1
"16616",308,38,8,6,7,2,1,"2",2,0
"16617",308,39,6,2,6,6,1,"1",3,1
"16618",308,40,10,10,12,5,2,"2",2,1
"16619",308,41,8,2,10,6,2,"1",2,0
"16620",308,42,6,2,8,6,1,"1",3,1
"16621",308,43,7,2,8,6,1,"1",3,1
"16622",308,44,10,2,12,6,1,"1",3,1
"16623",308,45,10,5,8,8,1,"1",2,1
"16624",308,46,8,8,10,5,2,"2",2,1
"16625",308,47,6,6,6,2,2,"2",3,1
"16626",308,48,9,9,9,5,2,"2",3,1
"16627",308,49,12,6,10,2,2,"2",3,1
"16628",308,50,9,9,12,5,2,"2",2,1
"16629",308,51,10,5,7,7,1,"1",2,1
"16630",308,52,7,7,7,2,2,"2",3,1
"16631",308,53,6,6,10,5,2,"2",2,1
"16632",308,54,8,8,8,5,2,"2",3,1
"16633",309,1,8,8,10,5,1,NA,1,1
"16634",309,2,10,5,10,10,2,NA,1,1
"16635",309,3,8,5,8,8,2,NA,1,1
"16636",309,4,6,6,6,2,1,NA,1,1
"16637",309,5,7,7,7,2,1,NA,1,1
"16638",309,6,6,2,8,5,2,NA,2,1
"16639",309,7,7,7,10,5,1,NA,1,1
"16640",309,8,12,5,9,9,2,NA,1,1
"16641",309,9,10,6,8,2,1,NA,3,0
"16642",309,10,12,5,8,8,2,NA,1,1
"16643",309,11,12,5,10,10,2,NA,1,1
"16644",309,12,9,5,9,9,2,NA,1,1
"16645",309,13,6,6,10,5,1,NA,1,1
"16646",309,14,7,2,8,5,2,NA,2,1
"16647",309,15,8,2,9,5,2,NA,2,1
"16648",309,16,12,6,10,2,2,NA,2,1
"16649",309,17,8,8,8,2,1,NA,1,1
"16650",309,18,11,6,9,2,1,NA,3,0
"16651",309,19,8,2,10,6,2,"2",2,1
"16652",309,20,10,10,10,5,1,"1",1,1
"16653",309,21,8,8,10,5,1,"1",1,1
"16654",309,22,10,6,8,2,1,"1",2,1
"16655",309,23,12,5,9,9,2,"2",1,1
"16656",309,24,8,5,8,8,2,"2",1,1
"16657",309,25,9,9,9,5,1,"1",1,1
"16658",309,26,10,2,12,6,2,"2",2,1
"16659",309,27,8,6,6,2,1,"1",2,1
"16660",309,28,7,2,7,7,2,"2",1,1
"16661",309,29,7,7,10,5,1,"1",1,1
"16662",309,30,8,6,7,2,1,"1",2,1
"16663",309,31,8,2,9,6,2,"2",2,1
"16664",309,32,11,6,9,2,1,"1",2,1
"16665",309,33,6,6,10,5,1,"1",1,1
"16666",309,34,10,5,8,8,2,"2",1,1
"16667",309,35,12,5,8,8,2,"2",1,1
"16668",309,36,9,2,11,6,2,"2",2,1
"16669",309,37,9,5,9,9,2,"2",1,1
"16670",309,38,10,5,10,10,2,"2",1,1
"16671",309,39,8,8,8,2,1,"1",1,1
"16672",309,40,6,2,6,6,2,"2",1,1
"16673",309,41,10,5,6,6,2,"2",1,1
"16674",309,42,6,6,6,2,1,"1",1,1
"16675",309,43,9,9,12,5,1,"1",1,1
"16676",309,44,8,8,12,5,1,"1",1,1
"16677",309,45,10,10,12,5,1,"1",1,1
"16678",309,46,10,5,7,7,2,"2",1,1
"16679",309,47,6,2,8,6,2,"2",2,1
"16680",309,48,7,7,7,2,1,"1",1,1
"16681",309,49,8,8,8,5,1,"1",1,1
"16682",309,50,12,5,10,10,2,"2",1,1
"16683",309,51,12,6,10,2,1,"1",2,1
"16684",309,52,9,6,8,2,1,"1",2,1
"16685",309,53,8,2,8,8,2,"2",1,1
"16686",309,54,7,2,8,6,2,"2",2,1
"16687",310,1,11,6,9,2,1,NA,3,0
"16688",310,2,7,7,10,5,1,NA,1,1
"16689",310,3,12,5,10,10,1,NA,2,0
"16690",310,4,6,2,8,5,2,NA,2,1
"16691",310,5,8,8,8,2,1,NA,1,1
"16692",310,6,9,5,9,9,2,NA,1,1
"16693",310,7,8,8,10,5,1,NA,1,1
"16694",310,8,10,6,8,2,1,NA,3,0
"16695",310,9,8,2,9,5,2,NA,2,1
"16696",310,10,7,7,7,2,1,NA,1,1
"16697",310,11,6,6,10,5,1,NA,1,1
"16698",310,12,12,5,8,8,2,NA,1,1
"16699",310,13,10,5,10,10,2,NA,1,1
"16700",310,14,6,6,6,2,1,NA,1,1
"16701",310,15,12,5,9,9,2,NA,1,1
"16702",310,16,8,5,8,8,2,NA,1,1
"16703",310,17,12,6,10,2,1,NA,3,0
"16704",310,18,7,2,8,5,2,NA,2,1
"16705",310,19,8,8,12,5,1,"2",1,0
"16706",310,20,6,6,6,2,1,"2",1,0
"16707",310,21,7,2,8,6,2,"1",2,0
"16708",310,22,10,5,8,8,1,"1",2,1
"16709",310,23,8,2,10,6,1,"1",3,1
"16710",310,24,12,6,10,2,2,"2",3,1
"16711",310,25,10,10,10,5,2,"2",3,1
"16712",310,26,9,5,9,9,1,"1",3,1
"16713",310,27,9,9,9,5,2,"2",3,1
"16714",310,28,8,8,8,2,2,"2",3,1
"16715",310,29,10,5,7,7,1,"1",2,1
"16716",310,30,8,2,8,8,1,"1",3,1
"16717",310,31,10,10,12,5,2,"2",2,1
"16718",310,32,9,9,12,5,2,"2",2,1
"16719",310,33,10,2,12,6,2,"1",2,0
"16720",310,34,8,8,8,5,2,"2",3,1
"16721",310,35,6,2,8,6,1,"1",3,1
"16722",310,36,6,2,6,6,1,"1",3,1
"16723",310,37,11,6,9,2,1,"2",2,0
"16724",310,38,7,7,10,5,2,"2",2,1
"16725",310,39,8,6,7,2,2,"2",3,1
"16726",310,40,7,7,7,2,2,"2",3,1
"16727",310,41,10,5,10,10,1,"1",3,1
"16728",310,42,7,2,7,7,1,"1",3,1
"16729",310,43,9,6,8,2,2,"2",3,1
"16730",310,44,12,5,8,8,1,"1",2,1
"16731",310,45,8,8,10,5,2,"2",2,1
"16732",310,46,8,6,6,2,2,"2",3,1
"16733",310,47,8,5,8,8,1,"1",3,1
"16734",310,48,12,5,10,10,1,"1",2,1
"16735",310,49,6,6,10,5,2,"2",2,1
"16736",310,50,10,6,8,2,2,"2",3,1
"16737",310,51,12,5,9,9,1,"1",2,1
"16738",310,52,9,2,11,6,1,"1",3,1
"16739",310,53,10,5,6,6,1,"1",2,1
"16740",310,54,8,2,9,6,1,"1",3,1
"16741",311,1,8,2,9,5,1,NA,3,0
"16742",311,2,10,6,8,2,2,NA,2,1
"16743",311,3,7,7,10,5,2,NA,2,0
"16744",311,4,6,2,8,5,1,NA,3,0
"16745",311,5,12,6,10,2,2,NA,2,1
"16746",311,6,8,8,10,5,2,NA,2,0
"16747",311,7,7,2,8,5,1,NA,3,0
"16748",311,8,12,5,8,8,1,NA,2,0
"16749",311,9,6,6,6,2,2,NA,3,0
"16750",311,10,12,5,10,10,1,NA,2,0
"16751",311,11,10,5,10,10,1,NA,3,0
"16752",311,12,8,5,8,8,1,NA,3,0
"16753",311,13,7,7,7,2,2,NA,3,0
"16754",311,14,8,8,8,2,2,NA,3,0
"16755",311,15,12,5,9,9,1,NA,2,0
"16756",311,16,11,6,9,2,2,NA,2,1
"16757",311,17,6,6,10,5,2,NA,2,0
"16758",311,18,9,5,9,9,1,NA,3,0
"16759",311,19,10,5,7,7,2,"2",1,1
"16760",311,20,8,8,8,2,1,"1",1,1
"16761",311,21,9,9,12,5,1,"1",1,1
"16762",311,22,9,6,8,2,1,"1",2,1
"16763",311,23,6,6,10,5,1,"1",1,1
"16764",311,24,6,6,6,2,1,"1",1,1
"16765",311,25,7,7,7,2,1,"1",1,1
"16766",311,26,11,6,9,2,1,"1",2,1
"16767",311,27,12,5,8,8,1,"2",2,0
"16768",311,28,10,5,6,6,2,"2",1,1
"16769",311,29,6,2,6,6,2,"2",1,1
"16770",311,30,8,2,8,8,2,"2",1,1
"16771",311,31,7,2,8,6,2,"2",2,1
"16772",311,32,10,5,8,8,2,"2",1,1
"16773",311,33,9,2,11,6,2,"2",2,1
"16774",311,34,7,2,7,7,2,"2",1,1
"16775",311,35,8,2,10,6,2,"2",2,1
"16776",311,36,12,6,10,2,1,"1",2,1
"16777",311,37,7,7,10,5,1,"1",1,1
"16778",311,38,10,5,10,10,2,"2",1,1
"16779",311,39,8,8,12,5,1,"1",1,1
"16780",311,40,8,2,9,6,2,"2",2,1
"16781",311,41,12,5,9,9,2,"2",1,1
"16782",311,42,9,5,9,9,2,"2",1,1
"16783",311,43,10,2,12,6,2,"2",2,1
"16784",311,44,8,6,7,2,1,"1",2,1
"16785",311,45,8,8,10,5,1,"1",1,1
"16786",311,46,8,6,6,2,1,"1",2,1
"16787",311,47,8,5,8,8,2,"2",1,1
"16788",311,48,10,10,10,5,1,"1",1,1
"16789",311,49,10,6,8,2,1,"1",2,1
"16790",311,50,12,5,10,10,2,"2",1,1
"16791",311,51,6,2,8,6,2,"2",2,1
"16792",311,52,10,10,12,5,1,"1",1,1
"16793",311,53,8,8,8,5,1,"1",1,1
"16794",311,54,9,9,9,5,1,"1",1,1
"16795",312,1,7,7,10,5,1,NA,1,1
"16796",312,2,8,8,10,5,1,NA,1,1
"16797",312,3,10,6,8,2,1,NA,3,0
"16798",312,4,12,5,10,10,2,NA,1,1
"16799",312,5,8,8,8,2,1,NA,1,1
"16800",312,6,7,7,7,2,1,NA,1,1
"16801",312,7,6,6,6,2,1,NA,1,1
"16802",312,8,6,6,10,5,1,NA,1,1
"16803",312,9,12,5,9,9,2,NA,1,1
"16804",312,10,8,2,9,5,2,NA,2,1
"16805",312,11,11,6,9,2,1,NA,3,0
"16806",312,12,6,2,8,5,2,NA,2,1
"16807",312,13,7,2,8,5,2,NA,2,1
"16808",312,14,10,5,10,10,2,NA,1,1
"16809",312,15,8,5,8,8,2,NA,1,1
"16810",312,16,12,6,10,2,1,NA,3,0
"16811",312,17,9,5,9,9,2,NA,1,1
"16812",312,18,12,5,8,8,2,NA,1,1
"16813",312,19,6,6,10,5,1,"1",1,1
"16814",312,20,8,2,9,6,2,"2",2,1
"16815",312,21,9,9,9,5,1,"1",1,1
"16816",312,22,8,8,10,5,1,"1",1,1
"16817",312,23,12,6,10,2,1,"1",2,1
"16818",312,24,12,5,8,8,2,"2",1,1
"16819",312,25,10,5,8,8,2,"2",1,1
"16820",312,26,7,2,8,6,2,"2",2,1
"16821",312,27,8,2,10,6,2,"2",2,1
"16822",312,28,10,5,7,7,2,"2",1,1
"16823",312,29,10,10,10,5,1,"1",1,1
"16824",312,30,6,2,8,6,2,"2",2,1
"16825",312,31,9,5,9,9,2,"2",1,1
"16826",312,32,7,2,7,7,2,"2",1,1
"16827",312,33,10,10,12,5,1,"1",1,1
"16828",312,34,8,6,6,2,1,"1",2,1
"16829",312,35,6,6,6,2,1,"1",1,1
"16830",312,36,11,6,9,2,1,"1",2,1
"16831",312,37,9,6,8,2,1,"1",2,1
"16832",312,38,8,6,7,2,1,"1",2,1
"16833",312,39,12,5,9,9,2,"2",1,1
"16834",312,40,10,5,6,6,2,"2",1,1
"16835",312,41,7,7,10,5,1,"1",1,1
"16836",312,42,7,7,7,2,1,"1",1,1
"16837",312,43,10,2,12,6,2,"2",2,1
"16838",312,44,9,9,12,5,1,"1",1,1
"16839",312,45,8,5,8,8,2,"2",1,1
"16840",312,46,6,2,6,6,2,"2",1,1
"16841",312,47,9,2,11,6,2,"2",2,1
"16842",312,48,12,5,10,10,2,"2",1,1
"16843",312,49,8,8,8,5,1,"1",1,1
"16844",312,50,8,8,12,5,1,"1",1,1
"16845",312,51,10,5,10,10,2,"2",1,1
"16846",312,52,8,2,8,8,2,"2",1,1
"16847",312,53,10,6,8,2,1,"1",2,1
"16848",312,54,8,8,8,2,1,"1",1,1
"16849",313,1,8,8,10,5,1,NA,1,1
"16850",313,2,10,6,8,2,1,NA,3,0
"16851",313,3,12,5,10,10,2,NA,1,1
"16852",313,4,12,5,8,8,2,NA,1,1
"16853",313,5,10,5,10,10,2,NA,1,1
"16854",313,6,7,2,8,5,2,NA,2,1
"16855",313,7,6,6,10,5,1,NA,1,1
"16856",313,8,9,5,9,9,2,NA,1,1
"16857",313,9,6,6,6,2,1,NA,1,1
"16858",313,10,7,7,7,2,1,NA,1,1
"16859",313,11,8,2,9,5,2,NA,2,1
"16860",313,12,7,7,10,5,1,NA,1,1
"16861",313,13,12,6,10,2,1,NA,3,0
"16862",313,14,8,5,8,8,2,NA,1,1
"16863",313,15,6,2,8,5,2,NA,2,1
"16864",313,16,11,6,9,2,1,NA,3,0
"16865",313,17,8,8,8,2,1,NA,1,1
"16866",313,18,12,5,9,9,2,NA,1,1
"16867",313,19,12,5,8,8,2,"1",1,0
"16868",313,20,8,8,12,5,1,"2",1,0
"16869",313,21,12,6,10,2,1,"1",2,1
"16870",313,22,7,2,7,7,2,"2",1,1
"16871",313,23,8,8,8,5,1,"1",1,1
"16872",313,24,7,2,8,6,2,"2",2,1
"16873",313,25,8,8,10,5,1,"2",1,0
"16874",313,26,9,9,12,5,2,"2",2,1
"16875",313,27,10,10,10,5,1,"1",1,1
"16876",313,28,7,7,10,5,2,"2",2,1
"16877",313,29,8,2,8,8,2,"1",1,0
"16878",313,30,10,10,12,5,1,"2",1,0
"16879",313,31,6,2,8,6,2,"2",2,1
"16880",313,32,10,2,12,6,2,"2",2,1
"16881",313,33,12,5,10,10,1,"1",2,1
"16882",313,34,6,6,6,2,1,"1",1,1
"16883",313,35,7,7,7,2,1,"2",1,0
"16884",313,36,9,6,8,2,1,"1",2,1
"16885",313,37,9,5,9,9,2,"1",1,0
"16886",313,38,10,5,6,6,1,"1",2,1
"16887",313,39,6,6,10,5,2,"2",2,1
"16888",313,40,11,6,9,2,1,"1",2,1
"16889",313,41,8,2,9,6,2,"2",2,1
"16890",313,42,10,5,8,8,1,"1",2,1
"16891",313,43,12,5,9,9,1,"1",2,1
"16892",313,44,10,5,10,10,2,"2",1,1
"16893",313,45,10,6,8,2,1,"1",2,1
"16894",313,46,9,9,9,5,1,"2",1,0
"16895",313,47,8,6,7,2,1,"1",2,1
"16896",313,48,10,5,7,7,1,"1",2,1
"16897",313,49,6,2,6,6,2,"1",1,0
"16898",313,50,8,6,6,2,1,"1",2,1
"16899",313,51,9,2,11,6,2,"2",2,1
"16900",313,52,8,2,10,6,2,"2",2,1
"16901",313,53,8,5,8,8,2,"2",1,1
"16902",313,54,8,8,8,2,1,"1",1,1
"16903",314,1,6,6,6,2,1,NA,1,1
"16904",314,2,8,8,8,2,1,NA,1,1
"16905",314,3,12,5,10,10,2,NA,1,1
"16906",314,4,8,8,10,5,1,NA,1,1
"16907",314,5,12,5,8,8,2,NA,1,1
"16908",314,6,7,7,7,2,1,NA,1,1
"16909",314,7,9,5,9,9,2,NA,1,1
"16910",314,8,10,6,8,2,1,NA,3,0
"16911",314,9,10,5,10,10,2,NA,1,1
"16912",314,10,7,2,8,5,2,NA,2,1
"16913",314,11,6,2,8,5,2,NA,2,1
"16914",314,12,12,5,9,9,2,NA,1,1
"16915",314,13,6,6,10,5,1,NA,1,1
"16916",314,14,12,6,10,2,1,NA,3,0
"16917",314,15,11,6,9,2,1,NA,3,0
"16918",314,16,8,2,9,5,2,NA,2,1
"16919",314,17,8,5,8,8,2,NA,1,1
"16920",314,18,7,7,10,5,1,NA,1,1
"16921",314,19,6,2,8,6,2,"2",2,1
"16922",314,20,10,5,10,10,2,"2",1,1
"16923",314,21,8,2,8,8,2,"2",1,1
"16924",314,22,8,8,8,5,1,"1",1,1
"16925",314,23,7,2,7,7,2,"2",1,1
"16926",314,24,7,7,10,5,1,"1",1,1
"16927",314,25,7,7,7,2,1,"1",1,1
"16928",314,26,10,5,7,7,2,"2",1,1
"16929",314,27,12,5,10,10,2,"2",1,1
"16930",314,28,8,6,7,2,1,"1",2,1
"16931",314,29,9,6,8,2,1,"1",2,1
"16932",314,30,8,8,12,5,1,"1",1,1
"16933",314,31,10,5,6,6,2,"2",1,1
"16934",314,32,9,9,9,5,1,"1",1,1
"16935",314,33,10,2,12,6,2,"2",2,1
"16936",314,34,6,6,10,5,1,"1",1,1
"16937",314,35,8,2,10,6,2,"2",2,1
"16938",314,36,12,5,9,9,2,"2",1,1
"16939",314,37,8,2,9,6,2,"2",2,1
"16940",314,38,9,9,12,5,1,"1",1,1
"16941",314,39,9,2,11,6,2,"2",2,1
"16942",314,40,10,10,12,5,1,"1",1,1
"16943",314,41,10,5,8,8,2,"2",1,1
"16944",314,42,12,5,8,8,2,"2",1,1
"16945",314,43,9,5,9,9,2,"2",1,1
"16946",314,44,7,2,8,6,2,"2",2,1
"16947",314,45,8,8,10,5,1,"1",1,1
"16948",314,46,11,6,9,2,1,"1",2,1
"16949",314,47,10,10,10,5,1,"1",1,1
"16950",314,48,10,6,8,2,1,"1",2,1
"16951",314,49,8,5,8,8,2,"2",1,1
"16952",314,50,6,2,6,6,2,"2",1,1
"16953",314,51,8,8,8,2,1,"1",1,1
"16954",314,52,6,6,6,2,1,"1",1,1
"16955",314,53,8,6,6,2,1,"1",2,1
"16956",314,54,12,6,10,2,1,"1",2,1
"16957",315,1,6,6,6,2,1,NA,1,1
"16958",315,2,10,5,10,10,2,NA,1,1
"16959",315,3,10,6,8,2,1,NA,3,0
"16960",315,4,12,5,10,10,1,NA,2,0
"16961",315,5,12,5,9,9,1,NA,2,0
"16962",315,6,7,2,8,5,2,NA,2,1
"16963",315,7,6,6,10,5,2,NA,2,0
"16964",315,8,7,7,7,2,1,NA,1,1
"16965",315,9,7,7,10,5,2,NA,2,0
"16966",315,10,12,5,8,8,1,NA,2,0
"16967",315,11,8,5,8,8,2,NA,1,1
"16968",315,12,11,6,9,2,1,NA,3,0
"16969",315,13,8,8,8,2,1,NA,1,1
"16970",315,14,8,2,9,5,2,NA,2,1
"16971",315,15,8,8,10,5,2,NA,2,0
"16972",315,16,12,6,10,2,1,NA,3,0
"16973",315,17,9,5,9,9,2,NA,1,1
"16974",315,18,6,2,8,5,2,NA,2,1
"16975",315,19,8,8,10,5,2,"1",2,0
"16976",315,20,12,5,10,10,1,"2",2,0
"16977",315,21,10,10,12,5,2,"1",2,0
"16978",315,22,9,6,8,2,1,"1",2,1
"16979",315,23,12,6,10,2,1,"1",2,1
"16980",315,24,10,2,12,6,2,"2",2,1
"16981",315,25,7,2,7,7,2,"2",1,1
"16982",315,26,10,6,8,2,1,"1",2,1
"16983",315,27,9,9,12,5,2,"1",2,0
"16984",315,28,8,2,9,6,2,"2",2,1
"16985",315,29,7,7,7,2,1,"1",1,1
"16986",315,30,10,5,8,8,2,"2",1,1
"16987",315,31,8,6,6,2,1,"1",2,1
"16988",315,32,12,5,8,8,2,"2",1,1
"16989",315,33,6,2,6,6,2,"2",1,1
"16990",315,34,6,6,10,5,1,"1",1,1
"16991",315,35,8,8,12,5,1,"1",1,1
"16992",315,36,11,6,9,2,1,"1",2,1
"16993",315,37,9,2,11,6,2,"2",2,1
"16994",315,38,8,2,10,6,2,"2",2,1
"16995",315,39,8,8,8,5,1,"1",1,1
"16996",315,40,10,5,6,6,1,"2",2,0
"16997",315,41,8,8,8,2,1,"1",1,1
"16998",315,42,7,2,8,6,2,"2",2,1
"16999",315,43,12,5,9,9,2,"2",1,1
"17000",315,44,10,5,7,7,2,"2",1,1
"17001",315,45,10,5,10,10,2,"2",1,1
"17002",315,46,10,10,10,5,1,"1",1,1
"17003",315,47,8,5,8,8,2,"2",1,1
"17004",315,48,7,7,10,5,1,"1",1,1
"17005",315,49,8,6,7,2,1,"1",2,1
"17006",315,50,8,2,8,8,2,"2",1,1
"17007",315,51,9,9,9,5,1,"1",1,1
"17008",315,52,9,5,9,9,2,"2",1,1
"17009",315,53,6,2,8,6,2,"2",2,1
"17010",315,54,6,6,6,2,1,"1",1,1
"17011",316,1,7,7,10,5,1,NA,1,1
"17012",316,2,8,2,9,5,1,NA,3,0
"17013",316,3,7,2,8,5,2,NA,2,1
"17014",316,4,9,5,9,9,2,NA,1,1
"17015",316,5,8,8,8,2,1,NA,1,1
"17016",316,6,8,5,8,8,1,NA,3,0
"17017",316,7,12,5,8,8,2,NA,1,1
"17018",316,8,10,5,10,10,1,NA,3,0
"17019",316,9,7,7,7,2,1,NA,1,1
"17020",316,10,11,6,9,2,1,NA,3,0
"17021",316,11,12,5,9,9,2,NA,1,1
"17022",316,12,8,8,10,5,1,NA,1,1
"17023",316,13,6,6,10,5,1,NA,1,1
"17024",316,14,12,5,10,10,1,NA,2,0
"17025",316,15,6,6,6,2,1,NA,1,1
"17026",316,16,6,2,8,5,2,NA,2,1
"17027",316,17,10,6,8,2,1,NA,3,0
"17028",316,18,12,6,10,2,1,NA,3,0
"17029",316,19,7,2,8,6,2,"1",2,0
"17030",316,20,7,7,7,2,1,"2",1,0
"17031",316,21,9,2,11,6,2,"1",2,0
"17032",316,22,10,5,7,7,1,"1",2,1
"17033",316,23,7,2,7,7,1,"1",3,1
"17034",316,24,10,5,10,10,1,"1",3,1
"17035",316,25,6,2,8,6,1,"1",3,1
"17036",316,26,8,8,10,5,2,"2",2,1
"17037",316,27,9,6,8,2,1,"2",2,0
"17038",316,28,10,5,8,8,1,"1",2,1
"17039",316,29,12,6,10,2,1,"2",2,0
"17040",316,30,10,2,12,6,1,"1",3,1
"17041",316,31,8,2,10,6,1,"1",3,1
"17042",316,32,8,5,8,8,1,"1",3,1
"17043",316,33,12,5,9,9,1,"1",2,1
"17044",316,34,7,7,10,5,2,"2",2,1
"17045",316,35,10,5,6,6,1,"1",2,1
"17046",316,36,8,6,6,2,1,"2",2,0
"17047",316,37,6,6,10,5,2,"2",2,1
"17048",316,38,10,10,10,5,2,"2",3,1
"17049",316,39,8,2,8,8,1,"1",3,1
"17050",316,40,9,5,9,9,1,"1",3,1
"17051",316,41,6,6,6,2,2,"2",3,1
"17052",316,42,12,5,10,10,1,"1",2,1
"17053",316,43,8,2,9,6,1,"1",3,1
"17054",316,44,9,9,9,5,2,"2",3,1
"17055",316,45,10,10,12,5,2,"2",2,1
"17056",316,46,8,8,8,2,2,"2",3,1
"17057",316,47,6,2,6,6,1,"1",3,1
"17058",316,48,8,8,8,5,2,"2",3,1
"17059",316,49,12,5,8,8,1,"1",2,1
"17060",316,50,8,6,7,2,2,"2",3,1
"17061",316,51,9,9,12,5,2,"2",2,1
"17062",316,52,11,6,9,2,2,"2",3,1
"17063",316,53,10,6,8,2,2,"2",3,1
"17064",316,54,8,8,12,5,2,"2",2,1
"17065",317,1,7,7,7,2,1,NA,1,1
"17066",317,2,7,2,8,5,2,NA,2,1
"17067",317,3,8,5,8,8,2,NA,1,1
"17068",317,4,12,5,9,9,2,NA,1,1
"17069",317,5,12,5,8,8,2,NA,1,1
"17070",317,6,12,6,10,2,1,NA,3,0
"17071",317,7,7,7,10,5,1,NA,1,1
"17072",317,8,9,5,9,9,2,NA,1,1
"17073",317,9,8,2,9,5,1,NA,3,0
"17074",317,10,12,5,10,10,2,NA,1,1
"17075",317,11,11,6,9,2,2,NA,2,1
"17076",317,12,8,8,8,2,1,NA,1,1
